video,user,mae,rmse
24,23,6.258450508117676,7.379655361175537
24,23,6.825512409210205,8.33288288116455
24,23,7.817634582519531,9.22121810913086
24,23,11.439066886901855,16.683942794799805
24,23,12.801288604736328,16.461246490478516
24,23,8.64517593383789,10.094976425170898
25,83,47.16852951049805,117.72480773925781
25,83,28.730045318603516,65.9086685180664
25,83,52.05747604370117,94.43464660644531
25,83,55.497230529785156,112.36402130126953
25,83,34.43967056274414,55.609886169433594
25,83,36.41346740722656,125.80970001220703
25,83,53.85142135620117,99.63739776611328
25,83,11.340127944946289,39.90297317504883
25,83,33.79554748535156,133.27879333496094
25,83,27.715730667114258,37.71319580078125
25,83,31.967588424682617,108.11473846435547
25,83,27.117185592651367,36.46428298950195
25,83,44.47338104248047,94.35599517822266
25,83,52.672550201416016,92.24154663085938
24,7,10.916501998901367,13.826658248901367
24,7,17.141263961791992,22.49098014831543
24,7,13.967453002929688,18.283029556274414
24,7,22.819963455200195,35.58660125732422
24,7,12.980932235717773,14.349571228027344
24,7,36.595298767089844,51.639957427978516
24,7,25.56208610534668,27.805213928222656
24,7,26.716440200805664,36.969058990478516
24,7,12.04780387878418,13.82959270477295
24,7,9.643145561218262,10.531333923339844
24,7,11.75496768951416,16.52055549621582
24,7,16.593730926513672,20.472991943359375
24,7,8.850872993469238,10.229050636291504
24,7,14.38546371459961,29.04367446899414
18,49,11.59458065032959,15.084966659545898
18,49,9.386880874633789,15.479818344116211
18,49,11.626493453979492,17.751493453979492
18,49,8.861357688903809,11.072437286376953
18,49,18.183361053466797,23.34255027770996
18,49,49.439273834228516,131.55197143554688
18,49,10.129825592041016,13.674234390258789
18,49,32.98408889770508,52.58061599731445
18,49,12.371395111083984,19.919294357299805
18,49,14.275025367736816,18.523147583007812
18,49,34.470436096191406,71.41180419921875
18,49,17.05545425415039,22.27218246459961
18,49,14.012642860412598,16.09018898010254
4,84,28.13492774963379,42.43437194824219
4,84,14.142477035522461,20.639720916748047
4,84,33.18376541137695,53.68376541137695
4,84,14.409926414489746,21.24754524230957
4,84,4.742674350738525,5.151022434234619
4,84,3.8751022815704346,4.332255840301514
4,84,39.949378967285156,66.3320083618164
4,84,12.025923728942871,17.33914566040039
4,84,23.174734115600586,34.62795639038086
4,84,5.8732218742370605,8.970258712768555
4,84,6.296247482299805,12.473071098327637
4,84,9.970845222473145,16.448314666748047
4,84,12.149321556091309,19.37681007385254
4,84,3.643352746963501,4.106837272644043
14,83,15.047846794128418,20.658294677734375
14,83,8.58428955078125,10.904219627380371
14,83,22.585147857666016,32.52827835083008
14,83,6.193209648132324,9.486950874328613
14,83,15.195361137390137,23.295116424560547
14,83,9.214008331298828,12.73305606842041
14,83,12.693090438842773,21.72421646118164
14,83,7.795590400695801,10.481813430786133
14,83,17.938396453857422,38.63291931152344
14,83,8.549455642700195,13.63632869720459
14,83,22.330244064331055,37.81741714477539
14,83,12.545507431030273,20.138290405273438
14,83,16.053325653076172,21.407434463500977
14,83,22.711103439331055,59.67644500732422
14,45,5.19277811050415,8.574742317199707
14,45,4.072487831115723,5.619588851928711
14,45,6.607211589813232,8.423969268798828
14,45,6.39549446105957,8.164523124694824
14,45,39.14258575439453,73.12628173828125
14,45,4.237179756164551,4.911968231201172
14,45,32.75730514526367,43.52262878417969
14,45,3.1419317722320557,3.9538094997406006
14,45,26.403789520263672,89.48684692382812
14,45,8.216729164123535,11.345813751220703
14,45,17.711153030395508,28.717557907104492
14,45,6.637448787689209,7.619099140167236
14,45,10.198144912719727,12.492743492126465
14,45,5.306543827056885,6.790485382080078
